Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,TotPop,MalePop,FemalePop,AvgHHSize,MedianHHIncome
36085018701,14000US36085018701,"Census Tract 187.01, Richmond County, New York","Census Tract 187.01, Richmond County, New York",ny,140,0,ACSSF,7309,36,85,18701,1898,932,966,2.86,97228
36085018702,14000US36085018702,"Census Tract 187.02, Richmond County, New York","Census Tract 187.02, Richmond County, New York",ny,140,0,ACSSF,7310,36,85,18702,7877,3608,4269,3.06,103802
36085018901,14000US36085018901,"Census Tract 189.01, Richmond County, New York","Census Tract 189.01, Richmond County, New York",ny,140,0,ACSSF,7311,36,85,18901,4931,2508,2423,2.51,58902
36085018902,14000US36085018902,"Census Tract 189.02, Richmond County, New York","Census Tract 189.02, Richmond County, New York",ny,140,0,ACSSF,7312,36,85,18902,5513,2858,2655,3.13,83767
36085019700,14000US36085019700,"Census Tract 197, Richmond County, New York","Census Tract 197, Richmond County, New York",ny,140,0,ACSSF,7313,36,85,19700,1805,909,896,2.61,97083
36085019800,14000US36085019800,"Census Tract 198, Richmond County, New York","Census Tract 198, Richmond County, New York",ny,140,0,ACSSF,7314,36,85,19800,6552,3463,3089,2.89,106000
36085020100,14000US36085020100,"Census Tract 201, Richmond County, New York","Census Tract 201, Richmond County, New York",ny,140,0,ACSSF,7315,36,85,20100,3579,1857,1722,2.75,81771
36085020700,14000US36085020700,"Census Tract 207, Richmond County, New York","Census Tract 207, Richmond County, New York",ny,140,0,ACSSF,7316,36,85,20700,5372,2769,2603,2.98,31250
36085020801,14000US36085020801,"Census Tract 208.01, Richmond County, New York","Census Tract 208.01, Richmond County, New York",ny,140,0,ACSSF,7317,36,85,20801,9382,4788,4594,2.89,84931
36085020803,14000US36085020803,"Census Tract 208.03, Richmond County, New York","Census Tract 208.03, Richmond County, New York",ny,140,0,ACSSF,7318,36,85,20803,6927,3577,3350,2.95,112473
36085020804,14000US36085020804,"Census Tract 208.04, Richmond County, New York","Census Tract 208.04, Richmond County, New York",ny,140,0,ACSSF,7319,36,85,20804,5835,2879,2956,2.92,94583
36085021300,14000US36085021300,"Census Tract 213, Richmond County, New York","Census Tract 213, Richmond County, New York",ny,140,0,ACSSF,7320,36,85,21300,5119,2644,2475,3.23,61726
36085022300,14000US36085022300,"Census Tract 223, Richmond County, New York","Census Tract 223, Richmond County, New York",ny,140,0,ACSSF,7321,36,85,22300,2684,1161,1523,3.1,62054
36085022600,14000US36085022600,"Census Tract 226, Richmond County, New York","Census Tract 226, Richmond County, New York",ny,140,0,ACSSF,7322,36,85,22600,8080,3941,4139,2.88,105475
36085022800,14000US36085022800,"Census Tract 228, Richmond County, New York","Census Tract 228, Richmond County, New York",ny,140,0,ACSSF,7323,36,85,22800,27,0,27,1.93,
36085023100,14000US36085023100,"Census Tract 231, Richmond County, New York","Census Tract 231, Richmond County, New York",ny,140,0,ACSSF,7324,36,85,23100,4590,2323,2267,3.33,67419
36085023900,14000US36085023900,"Census Tract 239, Richmond County, New York","Census Tract 239, Richmond County, New York",ny,140,0,ACSSF,7325,36,85,23900,3630,1849,1781,3.58,65345
36085024401,14000US36085024401,"Census Tract 244.01, Richmond County, New York","Census Tract 244.01, Richmond County, New York",ny,140,0,ACSSF,7326,36,85,24401,6622,3126,3496,3.11,78889
36085024402,14000US36085024402,"Census Tract 244.02, Richmond County, New York","Census Tract 244.02, Richmond County, New York",ny,140,0,ACSSF,7327,36,85,24402,4630,2324,2306,2.86,91094
36085024700,14000US36085024700,"Census Tract 247, Richmond County, New York","Census Tract 247, Richmond County, New York",ny,140,0,ACSSF,7328,36,85,24700,2755,1415,1340,2.71,56875
