Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,TotPop,MalePop,FemalePop,AvgHHSize,MedianHHIncome
36005007400,14000US36005007400,"Census Tract 74, Bronx County, New York","Census Tract 74, Bronx County, New York",ny,140,0,ACSSF,3527,36,5,7400,3466,1392,2074,2.59,36567
36005007500,14000US36005007500,"Census Tract 75, Bronx County, New York","Census Tract 75, Bronx County, New York",ny,140,0,ACSSF,3528,36,5,7500,6039,2435,3604,2.63,26868
36005007600,14000US36005007600,"Census Tract 76, Bronx County, New York","Census Tract 76, Bronx County, New York",ny,140,0,ACSSF,3529,36,5,7600,5142,2396,2746,3.29,33108
36005007700,14000US36005007700,"Census Tract 77, Bronx County, New York","Census Tract 77, Bronx County, New York",ny,140,0,ACSSF,3530,36,5,7700,2087,921,1166,3.24,34516
36005007800,14000US36005007800,"Census Tract 78, Bronx County, New York","Census Tract 78, Bronx County, New York",ny,140,0,ACSSF,3531,36,5,7800,7035,3368,3667,3.32,40129
36005007900,14000US36005007900,"Census Tract 79, Bronx County, New York","Census Tract 79, Bronx County, New York",ny,140,0,ACSSF,3532,36,5,7900,7051,3297,3754,2.99,26438
36005008300,14000US36005008300,"Census Tract 83, Bronx County, New York","Census Tract 83, Bronx County, New York",ny,140,0,ACSSF,3533,36,5,8300,6575,3276,3299,3.15,27136
36005008400,14000US36005008400,"Census Tract 84, Bronx County, New York","Census Tract 84, Bronx County, New York",ny,140,0,ACSSF,3534,36,5,8400,2809,1464,1345,3.86,77885
36005008500,14000US36005008500,"Census Tract 85, Bronx County, New York","Census Tract 85, Bronx County, New York",ny,140,0,ACSSF,3535,36,5,8500,6587,3321,3266,2.99,30898
36005008600,14000US36005008600,"Census Tract 86, Bronx County, New York","Census Tract 86, Bronx County, New York",ny,140,0,ACSSF,3536,36,5,8600,4046,1814,2232,2.75,22704
36005008700,14000US36005008700,"Census Tract 87, Bronx County, New York","Census Tract 87, Bronx County, New York",ny,140,0,ACSSF,3537,36,5,8700,6093,2967,3126,2.98,27099
36005008900,14000US36005008900,"Census Tract 89, Bronx County, New York","Census Tract 89, Bronx County, New York",ny,140,0,ACSSF,3538,36,5,8900,3373,1466,1907,2.96,24821
36005009000,14000US36005009000,"Census Tract 90, Bronx County, New York","Census Tract 90, Bronx County, New York",ny,140,0,ACSSF,3539,36,5,9000,3877,1704,2173,3.3,30250
36005009200,14000US36005009200,"Census Tract 92, Bronx County, New York","Census Tract 92, Bronx County, New York",ny,140,0,ACSSF,3540,36,5,9200,6202,2985,3217,3.44,44318
36005009300,14000US36005009300,"Census Tract 93, Bronx County, New York","Census Tract 93, Bronx County, New York",ny,140,0,ACSSF,3541,36,5,9300,6424,3725,2699,3.49,32565
36005009600,14000US36005009600,"Census Tract 96, Bronx County, New York","Census Tract 96, Bronx County, New York",ny,140,0,ACSSF,3542,36,5,9600,2607,1189,1418,3.14,49130
36005009800,14000US36005009800,"Census Tract 98, Bronx County, New York","Census Tract 98, Bronx County, New York",ny,140,0,ACSSF,3543,36,5,9800,5189,2415,2774,2.97,63267
36005011000,14000US36005011000,"Census Tract 110, Bronx County, New York","Census Tract 110, Bronx County, New York",ny,140,0,ACSSF,3544,36,5,11000,113,52,61,2.46,
36005011502,14000US36005011502,"Census Tract 115.02, Bronx County, New York","Census Tract 115.02, Bronx County, New York",ny,140,0,ACSSF,3545,36,5,11502,4568,2213,2355,3.24,22365
36005011700,14000US36005011700,"Census Tract 117, Bronx County, New York","Census Tract 117, Bronx County, New York",ny,140,0,ACSSF,3546,36,5,11700,1616,654,962,2.83,23125
36005011800,14000US36005011800,"Census Tract 118, Bronx County, New York","Census Tract 118, Bronx County, New York",ny,140,0,ACSSF,3547,36,5,11800,5220,3064,2156,2.54,81667
36005011900,14000US36005011900,"Census Tract 119, Bronx County, New York","Census Tract 119, Bronx County, New York",ny,140,0,ACSSF,3548,36,5,11900,5474,2765,2709,2.91,25261
